seed,ade_2s,ade_4s,ade_6s,fde,miss_rate,offroad,offroad_rate,wall_s
265,0.6116946393412943,1.482384022398201,2.634653168631944,6.0880389451681705,0.7933333333333333,,,2.3
266,0.5999689531375534,1.468784646595678,2.6247952306045277,6.094046867286144,0.7866666666666666,,,2.4
267,0.6088393905882755,1.4989756488865926,2.694065276899803,6.271011959449291,0.7666666666666667,,,2.2
268,0.6134734377412473,1.492298982467012,2.65935202807217,6.139322961711198,0.7933333333333333,,,2.4
269,0.6121003620668093,1.5035405577128764,2.6834029612325936,6.217534268993996,0.7666666666666667,,,2.4
270,0.596923387231282,1.4725042788233964,2.6146536698709646,6.013075446697854,0.7733333333333333,,,2.5
271,0.6248952859180743,1.5473890931221657,2.7704581874964176,6.422637929799169,0.7933333333333333,,,2.4
272,0.6156342779497059,1.5035010363878845,2.6650199536750945,6.140148445633067,0.7466666666666667,,,2.4
273,0.6101907116166935,1.4788869281460557,2.625635500217486,6.043900303706379,0.76,,,2.4
274,0.6143564576110413,1.5027502652689315,2.66507710376646,6.127013420657108,0.7733333333333333,,,2.3
275,0.6143688134341315,1.5249728710615982,2.7394884037547045,6.372797878502767,0.7866666666666666,,,2.5
276,0.609420675810488,1.4986741350452544,2.6842585266222625,6.235604363692963,0.76,,,2.4
277,0.6168412818047364,1.5132902164011293,2.6950377518768116,6.224012715239849,0.78,,,2.3
278,0.6052570083499229,1.4855442326936383,2.645169493061203,6.0858282247236515,0.72,,,2.4
279,0.6083678697121526,1.501007525398819,2.6743657959876197,6.176008230165689,0.7866666666666666,,,2.4
280,0.6040157141511465,1.4828713664322004,2.643887385760914,6.114603935947519,0.7733333333333333,,,2.3
281,0.6228742403669036,1.5282976322886341,2.730338354601364,6.319635345168408,0.7733333333333333,,,2.5
282,0.6107990496091305,1.488608284036547,2.6457794382105977,6.0914266178630285,0.7333333333333333,,,2.2
283,0.6199125545412005,1.5232696618950046,2.7048454996618645,6.220556176445364,0.7933333333333333,,,2.4
284,0.599316103090847,1.4778420852669107,2.632819313477331,6.076289839202379,0.7466666666666667,,,2.3
285,0.6173241482751023,1.5158714322883495,2.7085606778543365,6.270644356017663,0.7866666666666666,,,2.4
286,0.6087581278221474,1.4920319582657149,2.6437931603231664,6.071649594354441,0.7466666666666667,,,2.3
287,0.6109671133345586,1.5035231835329412,2.688124203385694,6.214452751652202,0.76,,,2.4
288,0.627931171210844,1.539768895387816,2.7567140790145745,6.397509277547223,0.78,,,2.4
289,0.6167982656384156,1.5076584640602426,2.6968916793222184,6.253645767444124,0.7933333333333333,,,2.3
290,0.6056604677115549,1.4775521333132962,2.6180190959708733,6.0141429341603745,0.76,,,2.4
291,0.6047267135941005,1.494169220967125,2.674597067028024,6.205034671152095,0.7733333333333333,,,2.4
292,0.6079439667955557,1.4630926855760915,2.5741708504019245,5.902892162732149,0.7466666666666667,,,2.4
293,0.6129522124497429,1.5072891043916425,2.681921632422076,6.201025143076872,0.74,,,2.5
294,0.6219359181461221,1.5396370120460139,2.7623148243199376,6.4120460883224455,0.7866666666666666,,,2.4
295,0.6027833250870112,1.489049180671412,2.657964361795657,6.158615758197608,0.7866666666666666,,,2.2
296,0.6172533866351056,1.500212053422054,2.664639814237812,6.165304102490637,0.7933333333333333,,,2.4
297,0.5981012198711926,1.4646522561796849,2.642609980637951,6.188598244488935,0.8066666666666666,,,2.3
298,0.6123305038791422,1.5132569819635457,2.6980096830016977,6.229872407905965,0.7666666666666667,,,2.5
299,0.6127821928258891,1.5052205514319787,2.689035569278508,6.21137467030561,0.7733333333333333,,,2.4
300,0.6129431551543493,1.4920194007003793,2.6490652189842465,6.1139739717127535,0.7666666666666667,,,2.4
301,0.6155878985953767,1.5158531069036814,2.700109824473693,6.226499220527306,0.7666666666666667,,,2.4
302,0.6290546184396361,1.5407270972066662,2.7662666789022397,6.44821949070319,0.78,,,2.4
303,0.6093723568707203,1.492857787788543,2.6778996358885148,6.227882918237093,0.78,,,2.3
304,0.6117994847823024,1.497137482470037,2.661575790279497,6.137283874935946,0.74,,,2.3
305,0.6139147984141267,1.4952370341436076,2.6685013618367197,6.187907068305147,0.7866666666666666,,,2.3
306,0.6130520046680903,1.4975381861356276,2.667861516092776,6.169049152490129,0.7333333333333333,,,2.4
307,0.6193253545582756,1.5218178833884384,2.7140137111474694,6.272139375557591,0.76,,,2.3
308,0.6118928941454511,1.4945586444534187,2.6601100601356937,6.135327870498151,0.78,,,2.4
309,0.6095035618324081,1.5020458957236247,2.6886389765106005,6.234161392345204,0.8133333333333334,,,2.6
310,0.6067196600038955,1.4859624809865333,2.657518701664015,6.1820668946644055,0.7733333333333333,,,2.2
311,0.6118789640582306,1.4962392109248916,2.660284235362602,6.138471662559555,0.78,,,2.4
312,0.5968488522737719,1.4417812841681343,2.5581429008091376,5.902335810855218,0.7333333333333333,,,2.3
313,0.6149841034957554,1.5229646516899549,2.721821602242486,6.304889429135562,0.7733333333333333,,,2.4
314,0.6241848482557129,1.5229232698493418,2.716052653743893,6.290513483534088,0.78,,,2.4
315,0.6090428330678992,1.4902207011486148,2.6631244814072677,6.183317964547,0.7533333333333333,,,2.3
316,0.61422817245275,1.4955345568324214,2.65718602776368,6.133468768260174,0.74,,,2.4
317,0.6113567411385431,1.492275389465978,2.6644473934241457,6.177253510358926,0.7866666666666666,,,2.4
318,0.6083388776524795,1.4963329646414074,2.665617407588819,6.145493754028105,0.8066666666666666,,,2.2
319,0.6254527137146482,1.5341900256612744,2.730013335259529,6.30714729813049,0.7466666666666667,,,2.2
320,0.6100947278085019,1.4799000287131585,2.634077654539808,6.104907558095626,0.7133333333333334,,,2.4
321,0.6106302641921353,1.4919520619521878,2.6659902686863033,6.179377048163068,0.7733333333333333,,,2.3
322,0.6097864336998341,1.5082798738976209,2.702125827069174,6.2653700939301435,0.8066666666666666,,,2.3
323,0.6085801107490341,1.4958933740414637,2.654571131610913,6.104626625577434,0.76,,,2.3
324,0.6067275424895605,1.4832754098059764,2.6472574729125267,6.151095780110963,0.7533333333333333,,,2.3
325,0.6098255696840997,1.4950083207661555,2.679851922531579,6.228745948596624,0.7533333333333333,,,2.3
326,0.6230417143031254,1.5119077205670528,2.684963669302214,6.190554151361074,0.7866666666666666,,,2.5
327,0.6067706697615669,1.4721362945085756,2.6156874275740734,6.02465049290492,0.7133333333333334,,,2.2
328,0.6030499921887673,1.4700220133990078,2.609381420243576,6.009281012951905,0.8,,,2.4
329,0.606003703378605,1.4800456584204156,2.649484874590301,6.158109988263931,0.7933333333333333,,,2.5
330,0.6186106212286556,1.5235237838281193,2.7206054312805548,6.302008907914134,0.7733333333333333,,,2.3
331,0.5951622081741,1.4642867667125028,2.6156050562250655,6.046852199669036,0.78,,,2.5
332,0.6097138571078886,1.487830999850364,2.6590662943879977,6.170928656116457,0.7533333333333333,,,2.4
333,0.6111276464095506,1.505621251969979,2.6832152739018267,6.189028351553844,0.8,,,2.3
334,0.5982767401951326,1.4590457153063388,2.606578371350649,6.040653307287191,0.7666666666666667,,,2.5
335,0.6095582195929179,1.4999848725576412,2.6904313524347385,6.26644954113329,0.7466666666666667,,,2.3
336,0.6228068724900839,1.533849104123935,2.75431427862905,6.41878405897842,0.7666666666666667,,,2.4
337,0.6112489317224307,1.5040392469056645,2.6944808104539373,6.252560406363358,0.7733333333333333,,,2.5
338,0.6156255127848912,1.509682248796285,2.681248538404036,6.181494975327142,0.76,,,2.4
339,0.6132238845679353,1.4878243778634221,2.6551323878697595,6.151829241677344,0.78,,,2.5
340,0.613334649058103,1.5119646213158393,2.6910006316381176,6.202017175246377,0.7866666666666666,,,2.2
341,0.6006586357745244,1.465443460669752,2.608755081649542,6.021226396720214,0.76,,,2.3
342,0.6017388597928639,1.4749757496952185,2.6314555568186346,6.082827755365292,0.7466666666666667,,,2.2
343,0.6085102971544025,1.4800216680197875,2.6275093044597937,6.068740463319591,0.7533333333333333,,,2.4
344,0.6044648493061636,1.4911424193649403,2.6616834471074777,6.145886269626883,0.8,,,2.4
345,0.6004959151434845,1.4787659956785053,2.636432446798531,6.097833379368832,0.7733333333333333,,,2.4
346,0.6095725223310284,1.480628996019748,2.618827553931719,6.018287296547686,0.7333333333333333,,,2.5
347,0.6081008998856674,1.5028272068323962,2.693127488234821,6.255093176831632,0.7466666666666667,,,2.4
348,0.5971836216464772,1.4528344051033861,2.581157408476949,5.943889919850658,0.7533333333333333,,,2.4
349,0.6250711789512094,1.5361046171033828,2.7330805606484225,6.30871347476622,0.7666666666666667,,,2.5
350,0.6146690077230732,1.5124166594727309,2.708881254708653,6.295139702923465,0.78,,,2.3
351,0.6084392709352162,1.5084804974270212,2.718812592624771,6.3552663729062155,0.7533333333333333,,,2.4
352,0.6211006852991775,1.5151163092646007,2.7174357957530515,6.319489419714255,0.7533333333333333,,,2.4
353,0.6025864733267408,1.469325519466137,2.600790566441778,5.969272592150125,0.7666666666666667,,,2.5
354,0.6209975111265118,1.5266137767220176,2.7159701159576413,6.266097747782999,0.7333333333333333,,,2.4
355,0.6091853237821173,1.4950671827478248,2.681700840809487,6.250364422086236,0.7866666666666666,,,2.3
356,0.6184970642012992,1.5216105779575306,2.7134753512670846,6.283131566462081,0.7533333333333333,,,2.3
357,0.6126607895316488,1.4941741511869175,2.6631778091785616,6.158116494590656,0.78,,,2.2
358,0.6120072848347924,1.4956575573381736,2.6630534544852336,6.153528082014406,0.7866666666666666,,,2.3
359,0.617030565059971,1.511499526556361,2.696437997752699,6.23002397613058,0.7733333333333333,,,2.3
360,0.611578189703359,1.4910075943276635,2.661136894757034,6.157701443705734,0.7666666666666667,,,2.4
361,0.6128513735126524,1.5012607699448006,2.6895700231980064,6.24450320484327,0.7666666666666667,,,2.3
362,0.6166039815103134,1.497319636491951,2.6533096569821844,6.10575336603807,0.76,,,2.3
363,0.6092890530521371,1.4887578978163876,2.659476819742171,6.1573707497825945,0.7933333333333333,,,2.3
364,0.6203141421110504,1.5239123125502363,2.714872286759159,6.274823028756784,0.8066666666666666,,,2.4
365,0.6321169027593314,1.5359747651912639,2.7471882686623803,6.389177807331111,0.8066666666666666,,,2.3
366,0.6247618750689338,1.5496888352846736,2.776263367403473,6.4473155854511734,0.7533333333333333,,,2.4
367,0.6043533173030972,1.4820649858511956,2.648545184000543,6.125971841162291,0.78,,,2.3
368,0.608569323111416,1.4812886669822536,2.6401824690851563,6.1269132775103765,0.7733333333333333,,,2.4
369,0.6006594286139358,1.4809583178802381,2.640000805970747,6.113201233351209,0.7266666666666667,,,2.3
370,0.623973166800451,1.5248286610600974,2.7243137393828496,6.320350119444583,0.7533333333333333,,,2.3
371,0.6098319201172003,1.4863105020139635,2.64389090453675,6.089758818265239,0.78,,,2.3
372,0.6171496927201351,1.5146749870533496,2.700441485979809,6.250424975522228,0.7866666666666666,,,2.3
373,0.5992454939363316,1.4643285034417126,2.604323499408321,6.0195160117772835,0.7666666666666667,,,2.5
374,0.6205308452827597,1.506691843322105,2.689822644733461,6.250434016657911,0.7733333333333333,,,2.4
375,0.6100321931284207,1.4888301239533444,2.6411585111385163,6.070036418018666,0.7466666666666667,,,2.4
376,0.6011599322983161,1.5037186415127752,2.7120277373613146,6.320866975489863,0.8,,,2.4
377,0.6158846997147529,1.5043915047881846,2.6804052253618043,6.2045911303645065,0.7733333333333333,,,2.4
378,0.6032884111176082,1.4810253456620013,2.635868466254673,6.0853785295118605,0.7733333333333333,,,2.2
379,0.6107683398873197,1.4963351339431725,2.6806410908927933,6.220589106368487,0.8,,,2.5
380,0.6029484591556239,1.4718563575965773,2.6236418512999458,6.066969038691278,0.7466666666666667,,,2.2
381,0.6197441084310173,1.5211900743606297,2.7283849952260666,6.343607613738956,0.7733333333333333,,,2.3
382,0.6313946937162581,1.5540566208236433,2.763191326721237,6.383127094886646,0.7533333333333333,,,2.4
383,0.5962773377334082,1.4616075465581913,2.6124858707028724,6.069368549982572,0.7733333333333333,,,2.4
384,0.6193351912895037,1.5310220670372667,2.739577571765219,6.335272632572508,0.7733333333333333,,,2.4
385,0.616276786221171,1.5085510689655754,2.684928577670853,6.189031880690043,0.7466666666666667,,,2.4
386,0.599021557945817,1.4774107944151011,2.6579376939600268,6.180883795421598,0.74,,,2.3
387,0.6111268664987755,1.5032766641777124,2.6773360704195004,6.161959099885304,0.7666666666666667,,,2.3
388,0.6011814065305295,1.4561303645144934,2.5937848964514454,6.009064496821072,0.78,,,2.4
389,0.6157147128286301,1.5093309208094383,2.6904435852363378,6.235787108826209,0.74,,,2.4
390,0.6202370160565819,1.5406573707867486,2.762507441913768,6.403688926212961,0.78,,,2.3
391,0.6012162156947775,1.4410100410956368,2.54127008299738,5.816880829845747,0.74,,,2.5
392,0.6174961677197077,1.4946061634659336,2.6644161373445856,6.181592894124854,0.7333333333333333,,,2.3
393,0.6001364037539457,1.4678445917714598,2.629632503237256,6.118415013999845,0.7733333333333333,,,2.3
394,0.6197939553489303,1.5083657001171098,2.6823601508066215,6.185778305203062,0.74,,,2.4
395,0.6030424225474381,1.47528709559787,2.618931932806985,6.047252531422845,0.7533333333333333,,,2.2
396,0.6115264927729881,1.4895498724891347,2.654922031842165,6.137714439039104,0.7666666666666667,,,2.4
397,0.6096136849153566,1.5043229755000356,2.679181410618512,6.176554216751725,0.76,,,2.3
398,0.6155903016886302,1.5048411224981726,2.672386930411435,6.159765843749893,0.76,,,2.4
399,0.6086606120610922,1.506617556888069,2.7115139047323487,6.338454127021891,0.8066666666666666,,,2.3
400,0.6219952642808342,1.524413575847105,2.731720601336904,6.350074894764339,0.8,,,2.3
401,0.6186632586966122,1.5203308670607305,2.703450333150751,6.241055982268434,0.7733333333333333,,,2.3
402,0.6052207281360131,1.4824727716499246,2.657134818318184,6.173724316734893,0.78,,,2.3
403,0.6083518191040309,1.4912384573169246,2.655243396546542,6.131141363033791,0.7866666666666666,,,2.3
404,0.6031176865609286,1.469784230428252,2.6273442017271016,6.090736314624302,0.7866666666666666,,,2.4
405,0.6194039775519269,1.5102547850257892,2.6957868057496657,6.250754856801922,0.7866666666666666,,,2.5
406,0.6144229484354585,1.5101360616772919,2.6825840164229415,6.178561065809868,0.76,,,2.4
407,0.6185407015570392,1.515626447929729,2.6998162466638735,6.237780795729802,0.7466666666666667,,,2.3
408,0.6082035924295154,1.4973281524666058,2.686811638077913,6.249641376334926,0.7866666666666666,,,2.3
409,0.6168072412567877,1.5111034067111757,2.7050057342036857,6.278211328883902,0.7533333333333333,,,2.4
410,0.6276715030300454,1.5365800123898832,2.7204227434458965,6.250073894185667,0.7866666666666666,,,2.2
411,0.6024772364718632,1.465910015708149,2.629858927514622,6.138412903372884,0.7733333333333333,,,2.4
412,0.6035186548092778,1.474287621372453,2.6337160712926266,6.104879944393653,0.8,,,2.4
413,0.6204543815718605,1.5265979687990234,2.7343811093434547,6.35342244860623,0.8,,,2.4
414,0.6161871237498974,1.5177527372300972,2.7109278004696025,6.282087224892631,0.7933333333333333,,,2.4
415,0.609196605895375,1.5016609072184948,2.680750208229319,6.193535179585408,0.78,,,2.4
416,0.608646520532182,1.4914160472384985,2.65962090305993,6.169088042508447,0.7666666666666667,,,2.3
417,0.60277003033598,1.4824290092610208,2.64905449410086,6.137869291818258,0.7666666666666667,,,2.4
418,0.622017294843246,1.5260394934581094,2.717929637018776,6.271926267615012,0.76,,,2.2
419,0.6147499394086555,1.5111439669046371,2.698268917014963,6.234561288921832,0.8,,,2.3
420,0.6105534056209344,1.4931045119950097,2.6716040456891945,6.20158685035217,0.76,,,2.3
421,0.6134043531009492,1.4993649095043358,2.6847185671067395,6.244185030627898,0.78,,,2.3
422,0.6154494318560441,1.5080255620910785,2.6826540518105473,6.191276520475403,0.76,,,2.4
423,0.6253338944856841,1.5334862944065049,2.7320821152780788,6.309188088189885,0.76,,,2.3
424,0.6023177310420734,1.4848362527303394,2.665794059344316,6.206903012572931,0.7466666666666667,,,2.3
425,0.5941930608180687,1.4536698399080146,2.601201912968764,6.032956772873171,0.7666666666666667,,,2.3
426,0.6090832650294434,1.493795026923837,2.6721099338332626,6.204151273229738,0.7933333333333333,,,2.3
427,0.5990317118628945,1.4724471167293431,2.619537956338115,6.046368180103529,0.7733333333333333,,,2.5
428,0.618953033000842,1.505121982552192,2.6809387069386488,6.205955712403313,0.7733333333333333,,,2.3
429,0.6110602894928856,1.4876381775435743,2.6498956662636246,6.127808573658593,0.76,,,2.4
430,0.6146276294265198,1.520729494937374,2.719548808907156,6.295965070979445,0.7666666666666667,,,2.4
431,0.6087576047893186,1.492061182565504,2.6522184003133242,6.121517807162236,0.7666666666666667,,,2.2
432,0.617560281996328,1.5294095244752102,2.7480571306585757,6.3965345128116065,0.78,,,2.5
433,0.6165895649324304,1.5020761676628887,2.6916488458210543,6.266314806829901,0.7666666666666667,,,2.1
434,0.6196167546886077,1.510807990662677,2.6984636286006487,6.252638413999476,0.76,,,2.3
435,0.6101659152161586,1.495030503112781,2.692876798374846,6.298288863938271,0.8,,,2.4
436,0.6058368362999809,1.4889319322432517,2.6686958708983357,6.1922856351862166,0.7866666666666666,,,2.3
437,0.6078525449367082,1.4835957786910767,2.630873311594311,6.052103326999012,0.7733333333333333,,,2.3
438,0.6042665156256724,1.468076234216412,2.6099486381022228,6.00880133517183,0.7733333333333333,,,2.3
439,0.6223105562590031,1.5232380044158729,2.7207390716041635,6.30525060711616,0.8,,,2.3
440,0.6196518134763339,1.5147316952067535,2.692012335772598,6.216380339193749,0.7533333333333333,,,2.3
441,0.6076888108236479,1.4940490417032148,2.6539141055284,6.121261447184745,0.7333333333333333,,,2.3
442,0.613277341945478,1.515956111521774,2.695647861200413,6.200111983440027,0.7866666666666666,,,2.3
443,0.6025025739484549,1.478677383775181,2.629530663458125,6.0572940303800245,0.7666666666666667,,,2.3
444,0.6073387399663083,1.4991863505859968,2.690504839056434,6.2617692466537545,0.7666666666666667,,,2.4
445,0.6148506818782927,1.5180756009169514,2.719597908396311,6.320228635193842,0.7933333333333333,,,2.3
446,0.6138263343077588,1.5157643870774082,2.709228066439458,6.2816957376861975,0.7666666666666667,,,2.3
447,0.6089224098946157,1.5096559037627237,2.6949896777283664,6.232011507967402,0.7533333333333333,,,2.4
448,0.6011503462359153,1.4754770685115106,2.6395572770628544,6.1125550310374726,0.78,,,2.3
449,0.6130788250521081,1.5016067077291086,2.678480036386288,6.201947511730037,0.7666666666666667,,,2.4
450,0.6037719949163729,1.4962264626468609,2.699928277378984,6.31202409426898,0.7866666666666666,,,2.3
451,0.6140027482505133,1.5012366810208315,2.6868315801151037,6.228085196294033,0.78,,,2.5
452,0.6135634653772469,1.501948586533113,2.6835346522830097,6.211858668259639,0.7866666666666666,,,2.4
453,0.6054333043302155,1.5046602553708028,2.703661701881946,6.276946233860755,0.7666666666666667,,,2.3
454,0.6094403163649108,1.472695182814685,2.6085278061087562,5.99962569477653,0.7533333333333333,,,2.2
455,0.6114647483976214,1.493795744927949,2.6618621801768425,6.14424631989115,0.7733333333333333,,,2.4
456,0.6089496747203559,1.4680437645868485,2.607178977137496,6.025185942798624,0.7466666666666667,,,2.2
457,0.6024028360196486,1.4709328024189547,2.6203315136035927,6.053402928056866,0.78,,,2.3
458,0.6124317616832894,1.5064222867205184,2.688977442958755,6.222931989323838,0.78,,,2.3
459,0.6104860924911641,1.503331517722157,2.6826096733818368,6.221149886218802,0.7866666666666666,,,2.4
460,0.6108377747097066,1.4995535890756633,2.688533158396892,6.24285148653175,0.7666666666666667,,,2.4
461,0.6194132787271989,1.5140882889159732,2.7014702853681465,6.259246133673476,0.7733333333333333,,,2.4
462,0.6204507235887998,1.5062216129198798,2.651497994351975,6.054685644759657,0.76,,,2.3
463,0.5964423083632293,1.4625851960374365,2.617203096176263,6.06979012678401,0.7733333333333333,,,2.3
464,0.5998475841701644,1.4897607077909936,2.6756315457996833,6.225592028062947,0.7866666666666666,,,2.4
465,0.6226158532467775,1.5268761140890443,2.7328784486588855,6.34705574627767,0.8,,,2.4
466,0.6051974681643942,1.4876675555736343,2.6555450843774633,6.149393699433665,0.7666666666666667,,,2.4
467,0.6234252284385826,1.5278020161012162,2.737262554470935,6.3695092502665664,0.82,,,2.5
468,0.6050942025096478,1.4922288675574906,2.6588865024078,6.144424217014811,0.7333333333333333,,,2.4
469,0.6132263248904973,1.5027201648523887,2.6838387668271775,6.2313310734698675,0.7333333333333333,,,2.3
470,0.6128009309431199,1.494764797200706,2.652875778838408,6.097571366338692,0.7466666666666667,,,2.4
471,0.6091407815090706,1.5045347783480703,2.7096725769677126,6.32140527407394,0.78,,,2.3
472,0.606473806148227,1.4906193291165524,2.6606370922070894,6.1537743209189495,0.7666666666666667,,,2.3
473,0.6183939516171866,1.498599123610571,2.6540202602462393,6.123621288177483,0.78,,,2.3
474,0.6231208878463755,1.511832613054981,2.67317042466031,6.147347846047326,0.78,,,2.4
475,0.6102625257541832,1.4941379246458144,2.6629612313658493,6.142915023522658,0.7666666666666667,,,2.2
476,0.620430015902091,1.5268257936423364,2.7131421641031737,6.251059318687525,0.7666666666666667,,,2.4
477,0.6224849188335597,1.5184595995961279,2.6756304398356425,6.110214792146228,0.7533333333333333,,,2.3
478,0.6098778692907706,1.5093245021917396,2.709253028874365,6.298109024780918,0.7666666666666667,,,2.4
479,0.607731994573603,1.4768472334828402,2.6207859685569033,6.035237361437533,0.76,,,2.2
480,0.6109329617381405,1.5094468895061637,2.712492543763412,6.3115792470094565,0.7733333333333333,,,2.4
481,0.6036872247219041,1.4703996031383144,2.616683876268145,6.036516692450025,0.7666666666666667,,,2.3
482,0.5941956927239402,1.455431652277701,2.6136749858036934,6.08474449228095,0.8133333333333334,,,2.4
483,0.6156671029686814,1.5178106404096274,2.729834286940135,6.3602562997998895,0.82,,,2.4
484,0.6206850342540592,1.5297510297995618,2.726631428358159,6.301405337368872,0.78,,,2.3
485,0.6022614187020555,1.482434139261466,2.62246996624995,6.004782500320668,0.7466666666666667,,,2.4
486,0.6073314158021416,1.4882218515576975,2.6618978561550035,6.176728036981881,0.76,,,2.3
487,0.6179466398130916,1.5208960372563767,2.715763947606455,6.278689916917521,0.7733333333333333,,,2.3
488,0.6038837762414412,1.4691681395592555,2.6154472946429657,6.044174002418149,0.76,,,2.4
489,0.6058203356831728,1.4800539972334115,2.6316615441605826,6.0802306077921005,0.7533333333333333,,,2.4
490,0.6245339589151535,1.530306233518728,2.7340914128626914,6.3394285723512835,0.78,,,2.3
491,0.606696304531152,1.4857854825929804,2.637466445462246,6.0664143802924215,0.7333333333333333,,,2.3
492,0.6155641447170491,1.5169869256174844,2.709545725619121,6.260620425020764,0.78,,,2.1
493,0.6033660672209186,1.4909829514229853,2.6565223043948194,6.11740365965076,0.7266666666666667,,,2.4
494,0.6123573753845933,1.5051685739709608,2.6786499034246956,6.1740131463167724,0.7533333333333333,,,2.2
495,0.6124497803784027,1.5212144847883062,2.7272859314429345,6.314612869970677,0.76,,,2.2
496,0.6072931318001578,1.4898163820429655,2.6751485007383593,6.226727847461764,0.7533333333333333,,,2.3
497,0.6039376597943281,1.4816257055814348,2.6491984600962444,6.133438468572134,0.7533333333333333,,,2.4
498,0.612572250710745,1.489484440548456,2.645469278467677,6.113271770700285,0.7466666666666667,,,2.3
499,0.6064889724203971,1.481506734242976,2.6535441375297903,6.158986432384205,0.76,,,2.4
500,0.6139132792597977,1.507662399343308,2.6901369572712306,6.208893755977743,0.7733333333333333,,,2.3
501,0.6212787423096606,1.5187479650554796,2.7126948663943224,6.297250978665548,0.76,,,2.3
502,0.6091848032005273,1.4973022266143672,2.702150688179205,6.334611531090033,0.7733333333333333,,,2.3
503,0.6244095097051054,1.5346530628504178,2.7425686113943484,6.3566299267099104,0.7933333333333333,,,2.5
504,0.6222390008168734,1.5300442703277963,2.741222138330643,6.3741391847569036,0.7866666666666666,,,2.5
505,0.6207114629479485,1.5268310252859632,2.735622598004513,6.35073441430572,0.8,,,3.0
506,0.6131042855119743,1.5126980468620088,2.707691743122094,6.28767252698896,0.7933333333333333,,,2.4
507,0.6162281473833597,1.5162297241864462,2.6981327638270263,6.235550239570617,0.72,,,2.4
508,0.6093948020907576,1.4904225901537953,2.6588840254823154,6.139773563676175,0.7466666666666667,,,2.4
